Bahasa,Penilaian,Saran,Kategori,Tahun
id,3.0,"pembagian waktu kuliah asinkronus dan sinkronus sangat diperlukan supaya mahasiswa tidak terlalu jenuh, khususnya untuk mata kuliah dengan sks yang lumayan besar",Pengalaman Belajar,2022
id,3.0,tidak ada,Pengalaman Belajar,2022
id,3.5,Kapan mahasiswa manajemen dibiarkan offline?,Pengalaman Belajar,2022
id,3.5,The online learning is satisfied enough but miss the offline learning experience to help more interaction between student and teacher,Pengalaman Belajar,2022
id,3.5,"Saat perkuliahan online, lebih baik dosen tidak menggunakan waktu penuh dalam mengajar, karena terkadang mata terasa sangat lelah dan jenuh. Terlebih, setelah kelas diberikan tugas yang lumayan banyak",Pengalaman Belajar,2022
en,3.0,"Online learning causes Zoom fatigue to me. Hence, to make online learning more enjoyable, I would suggest the lecturers to combine both synchronous and asynchronous session. It would also be really appreciated if the lecturer does not cancel class out of sudden. I also wish lecturer to utilize the teaching time wisely by cutting unnecessary intermezzo and just dive in into the lesson so that we can finish on time.",Pengalaman Belajar,2022
id,3.5,Administrator sebaiknya tetap stand by ketika proses kelas berlangsung. Seringkali dosen ingin membuat discussion room atau share materi namun tidak bisa karena admin menghilang dan tidak bisa dihubungi.,Pengalaman Belajar,2022
id,3.5,"sejauh ini berjalan baik, mungkin ada beberapa dosen yang kurang lebih sedikit sulit untuk dihubungi tetapi kami menghargai waktu dosen dikarenakan memang sedang sulit mencari waktu untuk membalas nya",Pengalaman Belajar,2022
id,2.5,Tidak ada,Pengalaman Belajar,2022
id,3.0,Saya cenderung lebih sika offline karena dapat banyak mengerti pembelajran.,Pengalaman Belajar,2022
id,4.0,"Moodle sering kali bermasalah dan membuat kami mahasiswa kebingungan. Seringkali mengumpulkan tugas di moodle pada waktu yang cukup jauh dari deadline, tetapi ternyata ada kendala yang menghalangi kami. Hal ini pastinya sangat mengganggu dan membuat mahasiswa kebingungan.",Pengalaman Belajar,2022
id,3.5,"Sudah cukup baik , terima kasih",Pengalaman Belajar,2022
id,3.0,kalau bisa segera offline,Pengalaman Belajar,2022
id,3.0,I really wish for offline classes!,Pengalaman Belajar,2022
id,3.0,"Berjalan dengan cukup baik, namun dapat lebih kembali ditingkatkan dalam microsoft teams nya karena cukup berat bagi perangkat laptop yang sering menyebabkan error dan kendala lainnya.",Pengalaman Belajar,2022
id,3.0,"hybrid untuk bertemu, meningkatkan sosialisasi dengan teman dan dosen",Pengalaman Belajar,2022
id,3.0,Tidak ada,Pengalaman Belajar,2022
id,2.5,Belajar online memudahkan kita di saat terjadinya covid-19. Namun bbrp dosen kerap kali mejadi bias dalam pemberian nilai.,Pengalaman Belajar,2022
id,2.5,Saya merasa bahwa belajar online tidak akan seefektif belajar onsite. Saya melihat bahwa waktu-waktu ini sudah cukup untuk belajar online dan kampus harus berani memasuki fase belajar onsite untuk efektivitas pembelajaran mahasiswa yang sudah 2 tahun sejauh ini online.,Pengalaman Belajar,2022
id,3.5,"Sebenarnya belajar online tidak masalah, akan tetapi memang kurang melatih interaksi sesama saja",Pengalaman Belajar,2022
id,4.0,"sejauh ini pembelajaran online sudah sangat baik, dosen-dosen yang mengajar juga sangat komperhensif terutama dalam pembagian waktu/sesi didalam kelas",Pengalaman Belajar,2022
id,3.0,sudah baik dan bisa diikuti,Pengalaman Belajar,2022
id,2.5,"Pembelajaran secara online memang terlihat lebih mudah bagi mahasiswa karena banyak ujian yang diperbolehkan “open book”. Namun pada realitanya, pembelajaran online juga agak susah untuk dilakukan karena interaksi dosen ke mahasiswa tidak bisa dilakukan secara maksimal sehingga informasi yang didapat juga minim. Namun ada beberapa dosen yang tetap mempertahankan interaksi yang kuat dengan mahasiswa agar mahasiswa dapat memahami betul mata kuliah yang diajarkan. Menurut saya, kuliah bukan hanya untuk belajar dan menuntut ilmu saja namun juga untuk menjalin relasi dengan individu yang memiliki satu tujuan. Itulah mengapa pembelajaran online tetap harus di kombinasikan pembelajaran offline agar dapat meningkatkan pengalaman belajar mahasiswa.",Pengalaman Belajar,2022
id,2.0,"Pembelajaran online adalah suatu hal yang jauh dari efektif, meskipun terpaksa oleh keadaan, namun interaksi, ketertarikan, daya serap, jauh lebih sulit terwujudkan.",Pengalaman Belajar,2022
id,2.5,"Walaupun disediakan Teams, namun lebih efektif di Zoom. Sayangnya, platform Zoom tidak difasilitisasi ke dosen-dosen sehingga beberapa kali harus keluar-masuk dikarenakan 40 minutes trial. Hal itu sangat mengganggu proses pembelajaran",Pengalaman Belajar,2022
id,3.0,Sebagai masukan dalam pembuatan group kelas atau TA dapat menggunakan aplikasi Telegram karena  aplikasi WA dirasa agak sedikit outdated dan sering membuat mahasiswa ketinggalan informasi misalnya fitur pinned message di Telegram yang dapat membantu mahasiswa dalam mendapat informasi terbaru terkait pembelajaran dan membantu dosen menyampaikan hal-hal yang berhubungan dengan pembelajaran lebih mudah lagi.,Pengalaman Belajar,2022
id,3.0,Puas,Pengalaman Belajar,2022
id,3.0,baik,Pengalaman Belajar,2022
id,3.0,Terkadang jaringan kurang mendukung,Pengalaman Belajar,2022
id,3.5,Saya sudah sangat nyaman dengan belanjar online yang saya jalankan,Pengalaman Belajar,2022
id,2.5,"Kapan corona ini berakhir dan kita melakukan offline di kampus, dengan protokol yang sangat ketat , saya setuju jika masuk kuliah bertatap muka",Pengalaman Belajar,2022
id,4.0,Lebih memperbanyak kuis,Pengalaman Belajar,2022
id,2.0,saya harap semoga dapat berkuliah tatap muka,Pengalaman Belajar,2022
id,2.0,Lebih baik diselingi dengan offline course. Online course cenderung membosankan dan kemungkinan bad connection.,Pengalaman Belajar,2022
id,3.5,Sudah bagus dan membantu,Pengalaman Belajar,2022
id,3.0,"So far it is okay,  although there isn't much socialization with friends and students can get to know new friends or create circles, because we can't meet other students face to face, and because of that the social life is down. No good connections for the future might be the case.",Pengalaman Belajar,2022
id,2.5,Harapan saya UPH dapat segera melaksanakan kuliah tatap muka dengan melaksanakan protokol kesehatan.,Pengalaman Belajar,2022
id,3.0,"Sebaiknya untuk kelas, semua dosen diberikan fasilitas zoom karena fasilitas teams kurang efektif untuk pembelajaran sinkronus",Pengalaman Belajar,2022
id,4.0,cukup,Pengalaman Belajar,2022
id,2.5,"Belajar secara online memang memang mendukung pembelajaran dimasa pandemi namun dari segi efektivitas, belajar online masih kalah jauh dengan belajar secara offline. Salah satunya adalah masalah jaringan yang menghambat kegiatan belajar mengajar, dosen juga kurang leluasa dalam menjelaskan sesuatu.",Pengalaman Belajar,2022
id,4.0,tidak ada komentar,Pengalaman Belajar,2022
id,3.0,semoga dalam pembelajaran online ini semakin banyak juga kegiatan webminar yang mendapatkan points,Pengalaman Belajar,2022
id,2.5,"agak capek belajar online, susah dimengerti dan tidak fokus",Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,"KEPAYAHAN kekuatan server saat UTS UAS server moodle sering down ! selaluuu
dan mahasiswa terbebani... uang kuliah tidak murah",Pengalaman Belajar,2022
id,3.0,pelajaran sks4 yang berlangsung selama 3 jam lebih cenderung kurang kondusif karena online,Pengalaman Belajar,2022
id,3.0,Teams dan moodle terkadang error,Pengalaman Belajar,2022
id,2.5,Perlu respon yang cepat dan solid dari dosen khususnya ketika skripsi dan ingin meminta tanda tangan untuk yudisium.,Pengalaman Belajar,2022
id,2.5,Metode pengajaran yang dilakukan harus membuat mahasiswa aktif dalam kelas online,Pengalaman Belajar,2022
id,3.0,Staff akademik student life dan uph medan terlalu arrogan dan lambat,Pengalaman Belajar,2022
id,2.0,Hybrid,Pengalaman Belajar,2022
id,2.0,Selama daring emang saya mendapatkan ilmu tetapi akan lebih maksimal jika offline atau tatap muka,Pengalaman Belajar,2022
id,3.0,"Dapat disediakan materi ppt di moodle maupun di teams, karena ada beberapa dosen yg tidak memberikan materi apapun di moodle maupun di teams, lalu langsung diberi tugas di topik tersebut. Itu hal yang sangat merepotkan bagi mahasiswa karena keterbatasan pengetahuan.",Pengalaman Belajar,2022
id,2.5,"Sulit untuk menyerapkan info kalau online. UPH ada kesempatan untuk offline learning tetapi tetap membuat kita harus online. Tetapi uang gedung tetap harus kami bayar dengan diskon cuman 500 ribu. Kalau dibandingkan dengan kuliah lain seperti Binus, Atma Jaya, dsb, UPH terlihat seperti makan gaji buta.",Pengalaman Belajar,2022
id,2.5,"Selama belajar online menjadi sedikit tidak fokus karena di rumah, mungkin kedepannya UPH bisa membuka pembelajaran hybrid sesekali jika situasi pandemi sudah lebih baik.",Pengalaman Belajar,2022
id,3.0,"sudah bagus dengan pelayanan yang diberikan dari UPH nya sendiri, mohon agar tetap dipertahankan",Pengalaman Belajar,2022
id,1.5,Saya lebih bisa mengerti terkait pelajaran jika program studi dilakukan dengan offline,Pengalaman Belajar,2022
id,3.0,Pembelajaran online sudah sangat baik tetapi dengan waktu yang cenderung lama menatap layar laptop atau gawai yang lain nya sehingga membuat mata cepat perih dan capek,Pengalaman Belajar,2022
id,2.5,"Ada baiknya untuk  segera membuat strategi dan memberlakukan perkuliahan tatap muka, karena selama hampir 2 tahun saya menjalani kuliah online saya merasa kurang dapat menyerap materi dengan baik karena kondisi dan situasi di rumah yang tidak bisa dipaksakan untuk dapat kondusif seperti sebagaimana kondisi dan situasi di kelas.",Pengalaman Belajar,2022
id,3.0,lebih ditingkatkan,Pengalaman Belajar,2022
id,4.0,konsisten dengan waktu/jadwal yang diberikan,Pengalaman Belajar,2022
id,3.5,-,Pengalaman Belajar,2022
id,2.5,Belajar online tidak efektif bagi saya. Saya berharap dapat belajar secara onsite di UPH,Pengalaman Belajar,2022
id,2.5,"Saya menyarankan untuk hybrid, agar setidaknya kami pernah merasakan sebagai mahasiswa asli dengan datang ke kampus dan ikut kelas offline.",Pengalaman Belajar,2022
id,3.5,Sejauh ini berjalan baik namun terkadang koneksi internet tidak mendukung sehingga agak mengganggu kegiatan pembelajaran,Pengalaman Belajar,2022
id,2.5,"selain sulit untuk fokus, pelajaran yang diajarkan oleh dosen cukup singkat sehingga terjadi kurang pemahaman akan pelajaran tersebut. Sebaiknya dosen dan mahasiswa sama"" aktif dalam kegiatan belajar mengajar supaya lebih efektif kedepannya",Pengalaman Belajar,2022
id,2.0,Tidak puas karena cepat cape mata saya semenjak kuliah online kualitas penglihatan mata saya menurun.. saya tidak bisa salah kan pihak manapun karena ini keadaan cuman hanya mengatakan ini tidak efektif,Pengalaman Belajar,2022
id,3.0,Puas,Pengalaman Belajar,2022
id,2.0,Sangat tidak efektif.,Pengalaman Belajar,2022
id,3.0,"Pembelajaran online membantu tapi terkadang sulit karena zoom yang sering keluar masuk, juga jaringan.",Pengalaman Belajar,2022
id,3.0,sudah baik,Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,"mungkin b isa dipertimbangkan untuk pembelajran offlinenya dikarenaan pembeljaran online saja mneurut saya tidak cukup efektrid walupun iya lebuuh menyenangkan dal beberapa hal namun tetap saja offline pastinya lebih ada hailnya. ditambah lagi kami membayar penuh uang kuliah tanpa ada seleisih jika online, jadi menurut saya bisa dipertimbangkan pembelajran hybrid atau apapun itu.",Pengalaman Belajar,2022
id,2.5,"Pada bulan pertama kelas online, saya masih excited untuk belajar, tetapi semakin lama saya merasa jenuh dikarenakan masih belajar online.",Pengalaman Belajar,2022
id,3.0,Pembelajaran online selama covid memang efisien karena dapat belajar dimana saja tetapi terkadang agak susah dimengerti,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,"Kegiatan online sangat efisien bagi murid dalam pembagian waktu, namun boleh juga sesekali dilakukan kegiatan offline karena mahasiswa pastinya ingin merasakan kehidupan kuliah di kampus",Pengalaman Belajar,2022
id,3.5,-,Pengalaman Belajar,2022
id,2.5,"Ketika belajar online terkadang mahasiswa selalu menghadapi masalah jaringan dikarenakan mahasiswa-mahasiswi UPH tersebar di seluruh daerah Indonesia yang mengakibatkan adanya kendala yang tidak bisa diprediksi, sehingga permasalahan ini pun dapatmengakibatkan miskomunikasi antara dosen pengampu dengan mahasiswa-mahasiswi yang bersangkutan.",Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,"Cukup bagus, pertahankan.",Pengalaman Belajar,2022
id,3.5,Cukup,Pengalaman Belajar,2022
id,3.0,Dengan tidak terlalu membebanin mahasiswa dengan tugas yang menumpuk dengan deadline yang dekat,Pengalaman Belajar,2022
id,3.0,Belum ada,Pengalaman Belajar,2022
id,4.0,"Pengalaman belajar online selama ini sangat baik, saran saya untuk di lanjutkan terlebuh bagi angkatan 19 dan sebelumnya karena angkatan ini hampir sebagian besar melakukan pembelajaran online dan sangat disayangkan jika tiba-tiba harus malakukan pembelajaran offline di semester akhir.",Pengalaman Belajar,2022
id,3.5,"Semoga pandemi segera berakhir dan dapat diadakan kelas offline, amin.",Pengalaman Belajar,2022
id,3.0,"Untuk jurusan yang membutuhkan praktek, kurang begitu efektif dalam pembelajaran online",Pengalaman Belajar,2022
id,3.0,no,Pengalaman Belajar,2022
id,3.5,"menurut saya penggunaan teams terlalu berat bagi gadget dan wifi saya, saya berharap kedepannya kegiatan perkuliahan tidak menggunakan teams melainkan zoom terima kasih",Pengalaman Belajar,2022
id,4.0,-,Pengalaman Belajar,2022
id,3.0,"signal susah, perjalanan dari kantor ke rumah lebih jauh",Pengalaman Belajar,2022
id,3.0,"So far, aman",Pengalaman Belajar,2022
id,4.0,-,Pengalaman Belajar,2022
id,3.5,"Pembelajaran online adalah hal yang bagus dalam situasi pandemi, bagian tidak enaknya adalah tidak bisa beriteraksi langsung dengan teman-teman terutama bagi para mahasiswa yang tidak berada di kota Medan.",Pengalaman Belajar,2022
id,3.0,"Pernah dosen kami memerlukan zoom namun berujung pada mahasiswa yang mencari, dari staf admin tidak membantu dan beralasan sudah full sedangkan dosen kami membutuhkan melalui zoom bukan teams.",Pengalaman Belajar,2022
id,3.0,Sejauh ini proses pembelajarannya masih mudah diikuti.,Pengalaman Belajar,2022
id,3.5,"better dipertahankan especially untuk kelas KKBS, sangat membantu",Pengalaman Belajar,2022
id,3.5,Sudah cukup bagus,Pengalaman Belajar,2022
id,2.5,"Belajar offline mungkin akan lebih efektif dibandingkan kelas online, semoga kedepannya UPH dapat membuka kelas offline sesuai dengan protokol yang ada.",Pengalaman Belajar,2022
id,4.0,"Saya merasa dengan pembalajaran online memudahkan saya untuk tetap dapat menimba ilmu di UPH meski posisi saya tinggal berada di luar Jakarta, dan saya sangat menikmati proses pembelajaran demikian",Pengalaman Belajar,2022
id,2.0,Bayar normal tapi tanpa kelas offline disaat semua universitas lain sdh mulai offline. Sangat disayangkan,Pengalaman Belajar,2022
id,1.5,"- we should be given a Zoom premium account?
- we don't need to pay full amount of the tuition, as we're using our own devices, internet, and electricity.",Pengalaman Belajar,2022
id,4.0,Dosen sangat bagus dan mampu memberikan yang terbaik walau belajar secara online,Pengalaman Belajar,2022
id,3.5,kadang sulit fokus belajar,Pengalaman Belajar,2022
id,3.5,"Overall pengalaman yang diberikan UPH selama perkuliahan online sangat baik, dosen tepat waktu dan semua informasi mengenai perkuliahan sampai kepada para mahasiswa walaupun tidak tatap muka. Moodle juga sangat membantu terlebih ada kalender tugas sebagai pengingat bagi para mahasiswa",Pengalaman Belajar,2022
id,3.5,Baik dosen tetap maupun tidak tolong pakai teams.,Pengalaman Belajar,2022
id,4.0,"Selama pandemi, kuliah maupun tahapan2 ujian dan kordinasi dengan pihak Prof dan staf UPH sangat luar biasa respon dan di permudahkan bahkan di bantu untuk saran-saran apalagi suport Profesor-profesor pengalaman  sebagai guru besar dan memiliki intelektual dan integritas UPH salah satu kampus selevel dengan Universitas di luar negeri, Amirica dan Belanda.",Pengalaman Belajar,2022
id,4.0,Sudah bagus,Pengalaman Belajar,2022
id,2.0,Susah fokus kalo kelas online dan moodle teams terkadang suka error,Pengalaman Belajar,2022
id,4.0,Terkadang pembelajaran secara daring banyak kendala terutama tentang waktu pengumpulan tugas yang mepet atau kendala jaringan saat pembelajaran secara daring,Pengalaman Belajar,2022
id,4.0,Dosen-dosen UPH memiliki pengalaman & sangat baik dalam bidangnya. Sehingga saya dapat belajar dengan puas,Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,"Metode Pembelajaran berbasis pengalaman dan praktis sangat dibutuhkan oleh mahasiswa. Metode dengan meningkatkan rasa penasaran pada case study tertentu  akan meningkatkan minat dan keingintahuan lebih lanjut. Pembelaran berbasis textbook cenderung membosankan, sehingga perlu di elaborasi dengan praktik di dunia nyata dan update. 

Presentasi group  dikelas harus dibatasi durasinya, selama ini ada beberapa mata kuliah terfokus hanya presentasi group dengan durasi 45 menit hingga terkadang sampai 90 menit, sangatlah tidak efektif. Sehingga disarankan 35 menit untuk presentasi dan  selanjutnya diskusi oleh  semua partisipan yang ditambah materi praktis dari Dosen. 

Perlunya mengundang narasumber dari praktisi bisnis dalam kelas yang selanjutnya dilakukan kegiatan diskusi dan pendalam kasus tertentu.  Dalam hal ini untuk meningkatkan minat dan penyegaran pembelajaran.",Pengalaman Belajar,2022
id,4.0,saya bosan online tapi saya tidak mau offline,Pengalaman Belajar,2022
id,3.0,"Saya harap, kedepannya website dari UPH dapat lebih diperbaiki lagi. Karena terkadang suka error sendiri. Terima kasih",Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,4.0,sudah baik,Pengalaman Belajar,2022
id,3.0,Overall sudah bagus,Pengalaman Belajar,2022
id,2.0,Kualitas jaringan boleh ditingkatkan,UPH Wifi,2022
id,2.0,Meningkatkan kualitas internetnya,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Jaringannya agak bagus sii,UPH Wifi,2022
id,2.0,"Kualitasnya lebih diperbaiki lagi, karna jaringannya sangat lambat saat mengakses internet atau membuka aplikasi yang membutuhkan jaringan WiFi",UPH Wifi,2022
id,3.0,"WIFI beberapa hari belakang ini, connecting lambat",UPH Wifi,2022
id,3.0,Tidak ada,UPH Wifi,2022
id,2.0,Tingkatkan jaringan wifi agar lebih baik,UPH Wifi,2022
id,3.0,Saran saya tidak ada karna cukup baik.,UPH Wifi,2022
id,2.0,harus lebih bisa mencakup banyak device yg join dan lebih cepat internetnya,UPH Wifi,2022
id,3.0,Tidak ada,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Terkadang susah untuk connecting dan terkadang suka putus. Berahap kedepannya lebih baik lagi.,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Cukup sulit diakses dan jaringannya sedikit kurang stabil,UPH Wifi,2022
id,3.0,Akses dipermudah,UPH Wifi,2022
id,3.0,Wifi dorm gedung G kurang mendukung dalam kegiatan pembelajaran,UPH Wifi,2022
id,3.0,Kualitas jaringan kalau bisa ditingkatkan lagi,UPH Wifi,2022
id,2.0,Jaringan lebih luas lagi agar bisa digunakan di semua wilayah kampus UPH,UPH Wifi,2022
id,3.0,Sudah baik akan tetapi terkadang suka lambat.,UPH Wifi,2022
id,2.0,Kadang lemot dipake jadi mungkin bisa dksh internet yg speedny lbh cepet,UPH Wifi,2022
id,3.0,Tambahkan MBPSnya,UPH Wifi,2022
id,4.0,tidak,UPH Wifi,2022
id,2.0,Terkadang tidak bisa terhubung saat login dengan email uph saya,UPH Wifi,2022
id,3.0,Tidak ada,UPH Wifi,2022
id,2.0,-,UPH Wifi,2022
id,3.0,tidak dibatasi 2 device,UPH Wifi,2022
id,3.0,Jaringannya diperkuat lagi,UPH Wifi,2022
id,2.0,Ditingkatkan lagi,UPH Wifi,2022
id,2.0,kencangkan,UPH Wifi,2022
id,3.0,Lebih diperluas kan lagi,UPH Wifi,2022
id,2.0,"Beberapa spot cukup baik namun beberapa spot seperti basketball court, hilang koneksinya",UPH Wifi,2022
id,3.0,untuk ditingkatkan download dan upload speed,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,2.0,"Tolong agar koneksi diperluas sampai ke taman UPH, mengingat masih dalam area kampus UPH.",UPH Wifi,2022
id,3.0,sudah baik,UPH Wifi,2022
id,3.0,Terkadang tidak bisa connect,UPH Wifi,2022
id,3.0,Kadang ada di beberapa ruangan wifinya lemah,UPH Wifi,2022
id,3.0,jaringan mohon dikencangkan,UPH Wifi,2022
id,3.0,terkadang suka tidak stabil dan suka diskonek,UPH Wifi,2022
id,2.0,Please make sure the wifi is strong at every corner of the campus! Thank you!,UPH Wifi,2022
id,3.0,"Semoga dapat dikembangkan lebih baik, karena terdapat device yang tidak dapat diakses.",UPH Wifi,2022
id,3.0,Tidak ada,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,2.0,Kecepatan koneksi WiFi harap ditingkatkan agar dapat browsing lebih baik,UPH Wifi,2022
id,3.0,"Kekuatannya mungkin ditingkatkan lagi
Karena terkadang jaringan wifi lemah",UPH Wifi,2022
id,3.0,tidak,UPH Wifi,2022
id,3.0,tidak,UPH Wifi,2022
id,3.0,Jaringan yang lebih stabil,UPH Wifi,2022
id,3.0,"cukup baik, hanya ribet karena harus log in terus-terusan",UPH Wifi,2022
id,3.0,Buat UI yang lebih baik,UPH Wifi,2022
id,3.0,"Tidak ada saran untuk hal ini, karena kualitas jaringannya sebenarnya sangat baik namun karena pengguna WIFi sangat banyak menyebabkan kualitas  WIFi kurang  baik",UPH Wifi,2022
id,3.0,Kecepatan jaringan WiFi terganggu dalam asrama sehingga kami yang memakai terkadang terkendala,UPH Wifi,2022
id,3.0,Tidak bisa digunakan di macbook apple,UPH Wifi,2022
id,3.0,0,UPH Wifi,2022
id,2.0,menambahkan device yg dapat digunakan dan tidak memblokir aplikasi.,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,2.0,Lebih ditingkatkan lgi,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,1.0,Jangkauan dan speed bisa ditingkatkan lagi,UPH Wifi,2022
id,3.0,menambah jumlah device per akun. Minimal 3 device per akun please.,UPH Wifi,2022
id,2.0,cukup sering error dan tidak bisa login,UPH Wifi,2022
id,2.0,"Diperkuat lagi, karena saat belajar onsite sempat menggunakan wifi one uph dan selalu connecting",UPH Wifi,2022
id,3.0,Baik,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,"Di stabilkan lagi jaringan nya, dan jangkauan wifi nya",UPH Wifi,2022
id,2.0,Menstabilkan jaringan wifi untuk di setiap tempat area kampus,UPH Wifi,2022
id,3.0,"Terkadang signalnya bagus, terkadang juga tidak",UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Dipercepat koneksi inetnya,UPH Wifi,2022
id,3.0,Tingkatkan cakupan jangkauannya,UPH Wifi,2022
id,2.0,diperkuat sinyalnya,UPH Wifi,2022
id,3.0,Sudah bagus karena dapat menjangkau banyak tempat.,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Memperluas jaringan atau jangkauan one UPH,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,2.0,Ditingkatkan lagi kualitas kecepatan internetnya,UPH Wifi,2022
id,3.0,lebih banyak spotnya mungkin,UPH Wifi,2022
id,2.0,"Wifi lama :""v",UPH Wifi,2022
id,2.0,Mungkin kekuatan wifinya ditingkatkan kembali karena saya pernah memakai dulu sedikit lemot,UPH Wifi,2022
id,3.0,Lebih di tingkatkan jaringannya,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,tetapi kadang suka terputus dan ga semua tempat ada dan harus login lagi,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Sudah cukup baik,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Ditambah lagi kapasitas sinyal wifinya,UPH Wifi,2022
id,2.0,sebaiknya kecepatan internet ditambahkan karena ketika dipakai masih kurang stabil,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,2.0,wifi yang memerlukan log in terus menerus,UPH Wifi,2022
id,3.0,"tidak ada batasan, sinyal kuat dimana saja. tidak perlu masukkan NIM dan Pass, langsung aja bisa connect, sulit sekali tiap sign in harus masukkan nim dan password",UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,"Kekuatan wifi lebih di naikkan lagi, supaya ketika menggunakan WiFi saat pembelajaran lebih baik.",UPH Wifi,2022
id,1.0,Tidak dapat terkoneksi,UPH Wifi,2022
id,4.0,tidak ada saran,UPH Wifi,2022
id,3.0,Cukup,UPH Wifi,2022
id,3.0,Cukup,UPH Wifi,2022
id,3.0,sudah pass,UPH Wifi,2022
id,1.0,Mengapa saat saya menghubungkan #OneUPHWiFi dengan perangkat saya tidak bisa connect ya? Hal ini sudah berulang kali. Terima kasih,UPH Wifi,2022
id,3.0,Cukup baik,UPH Wifi,2022
id,3.0,Karena banyak yang menggunakan jadi terkadang kurang stabil,UPH Wifi,2022
id,4.0,0,UPH Wifi,2022
id,3.0,Wifinya bisa nyampe ke laboratorium hehe...,UPH Wifi,2022
id,4.0,Sudah cukup baik,UPH Wifi,2022
id,2.0,"Jaringan internetnya suka lama, sepertinya speed nya kurang baik atau bisa ditingkatkan lagi di kemudian hari jika sudah offline lagi.",UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Sejauh ini saya menikmati dan cukup untuk kestabilan sinyalnya,UPH Wifi,2022
id,4.0,Tidak ada,UPH Wifi,2022
id,3.0,"Wifi-nya tidak sampai ke lantai 11 (ruang lab), dimana di lantai 11 susah sinyal",UPH Wifi,2022
id,2.0,Lebih ditingkatkan lagi kapasitasnya,UPH Wifi,2022
id,4.0,Sudah sangat baik,UPH Wifi,2022
id,3.0,Sudah baik,UPH Wifi,2022
id,3.0,lebih kencang lagi,UPH Wifi,2022
id,2.0,-,UPH Wifi,2022
id,2.0,"Wifi nya kurang kencang dan sering hilang timbul, mohon untuk diperbaiki",UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Perbaiki jaringan yang lebih bagus.,UPH Wifi,2022
id,2.0,Wifi one uph tidak sampai ke lab farmasi,UPH Wifi,2022
id,2.0,Bisa lebih diperluas dan diperkuat koneksinya karena banyak yang menggunakannya,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Dibuat lebih kuat lagi jaringannya. Karena jika banyak pengguna Wifi sering ngelag sehingga sangat mengganggu proses perkuliahan online,UPH Wifi,2022
id,2.0,Agar wifi di dorm dapat ditingkatkan agar mahasiswa mampu mengikuti pembelajaran online tanpa terkendala,UPH Wifi,2022
id,3.0,Sudah baik,UPH Wifi,2022
id,3.0,Untuk saat ini saya belum mempunyai saran yang ingin saya sampaikan saat ini.,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Bisa ditambah kecepatannya,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,kadang saya tidak tau passwordnya apa,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,3.0,Kecepatannya boleh ditingkatkan lagi untuk mendukung pembelajaran online,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Kelancaran jaringan supaya para mahasiswa bisa mengakses perkuliahan dengan baik,UPH Wifi,2022
id,4.0,Sudah cukup baik,UPH Wifi,2022
id,4.0,Tidak ada,UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,4.0,Tidak ada.,UPH Wifi,2022
en,4.0,"It is good but when a certain amount of people are using it, people get kicked from the connection.",UPH Wifi,2022
id,4.0,-,UPH Wifi,2022
id,3.0,Seharusnya bisa digunakan pada beberapa device,UPH Wifi,2022
id,3.0,-,UPH Wifi,2022
id,2.0,Dipermudah aksesnya supaya tidak kelamaan. Dan lebih dikencangkan lagi jaringannya,UPH Wifi,2022
