Bahasa,Penilaian,Saran,Kategori,Tahun
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,"Koleksi sangat lengkap, terutama koleksi Teologi.",Perpustakaan,2024
id,2.3333333333333335,Mohon untuk buku lebih di perluas lagi jangakauan materinya,Perpustakaan,2024
id,3.0,Diharapkan meja nya diperbanyak ya,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Perbanyak jumlah untuk buku-buku yang berhubungan dengan prodi-prodi di UPH ya.,Perpustakaan,2024
id,3.3333333333333335,"Fasilitas dalam perpustakan dapat lebih diperluas guna menjangkau memberika fasilitas yang memadai bagi mahasiswa, seperti ketersediaan buku terbaru.",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.3333333333333335,situs e-library untuk loginnya tidak bisa diakses,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,Sangat bagus tempatnya nyaman untuk tempat belajar.,Perpustakaan,2024
id,3.0,Sudah bagus,Perpustakaan,2024
id,4.0,Fasilitas perpustakaan di UPH sangat bagus,Perpustakaan,2024
id,3.6666666666666665,"Todak ada, miss yang melayani dangat ramah",Perpustakaan,2024
id,2.3333333333333335,Pc / komputer yang kurang memadai,Perpustakaan,2024
id,3.0,tidak ada,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,2.3333333333333335,Udh puas,Perpustakaan,2024
id,3.0,Sudah baik,Perpustakaan,2024
id,3.0,.,Perpustakaan,2024
id,3.0,Baik,Perpustakaan,2024
id,3.6666666666666665,tidak ada,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,"Sebaiknya hari sabtu, perpustakaan boleh dibuka sampai malam karena kami tidak menemukan tempat belajar pada weekend",Perpustakaan,2024
id,2.3333333333333335,"Untuk log in ke fitur perpustakaan agar dapat disamakan dengan log in Outlook mahasiswa, agar memudahkan pencarian referensi",Perpustakaan,2024
id,1.6666666666666667,lebihin buku,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Librarian sangat ramat dan memiliki pengetahuan yang luas mengenai daftar buku di perpustakaan. Great job!,Perpustakaan,2024
id,4.0,Menurut sayaa sudah cukup baik dan baguss. Karenaa miss nyaa sangat ramah dann baikk,Perpustakaan,2024
id,2.0,"Tidak ada, sudah bagus",Perpustakaan,2024
id,4.0,Tingkatkan waktu untuk meminjamkan buku lebih Dari 2 minggu,Perpustakaan,2024
id,3.0,"Fasilitas dan layanan sudah baik, pertahankan.",Perpustakaan,2024
id,4.0,Menyediakan buku terbaru dengan lebih banyak,Perpustakaan,2024
id,2.0,"Buka agak sering, breaknya jangan kelamaaan. Kadang capek nunggu untuk pinjem 1 buku",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,Lantai 4 kalau bisa selalu available.,Perpustakaan,2024
id,3.0,Keren,Perpustakaan,2024
id,4.0,mungkin menyediakan buku lebih lengkap lagi,Perpustakaan,2024
id,4.0,Sangat puas,Perpustakaan,2024
id,4.0,Mempertahankan kualitasnya perpusnya.💪🏼,Perpustakaan,2024
id,3.6666666666666665,Waktu buka ditambah hingga pukul 22.00 jika mendekati minggu ujian,Perpustakaan,2024
id,3.3333333333333335,memperpanjang deadline peminjaman buku,Perpustakaan,2024
id,2.6666666666666665,Memperbanyak koleksi dan jenis buku yang ada dalam perpustakaan khususnya buku-buku yang akan dipakai dalam pembuatan tugas. Pelayanan dari librarian juga cukup memuaskan.,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.3333333333333335,Perbanyak Buku Yang Ada,Perpustakaan,2024
id,4.0,Perbanyak buku tentang  keuangan,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.6666666666666665,"Menurut saya, layanan dan fasilitas perpustakaan sangat bagus, saya merasa nyaman ketika membaca buku di perpustakaan UPH",Perpustakaan,2024
id,2.6666666666666665,Contoh thesis di web tidak bisa optimal didlm searching dengan kata kunci,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,tidak ada,Perpustakaan,2024
id,3.6666666666666665,Untuk sekarang tidak ada,Perpustakaan,2024
id,1.6666666666666667,sudah baik,Perpustakaan,2024
id,3.0,Penambahan topik atau kategori buku yang bersifat entertaintment,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.3333333333333335,Lebih ramah dengan mahasiswa,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,4.0,Saya sangat puas terhadap fasilitas dan layanan perpustakaan di UPH.,Perpustakaan,2024
id,3.0,tidak ada,Perpustakaan,2024
id,3.0,terkadang saya lupa membawa student card dan tidak boleh masuk,Perpustakaan,2024
id,3.3333333333333335,Di perpus fk perbanyak kursi & maintainance AC scr bertahap.,Perpustakaan,2024
id,3.6666666666666665,layanan pada perpustakaan sangat membantu dalam proses pembelajaran,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sudah bagus,Perpustakaan,2024
id,3.0,Untuk bagian print mungkin bisa lebih ditingkatkan lagi contohnya adalah pengumuman kapan buka atau sedang rusak.,Perpustakaan,2024
id,4.0,Sejauh ini perpustakaan sangat baik,Perpustakaan,2024
id,2.3333333333333335,"Saran saya adalah buku yang digunakan dosen harap dimiliki oleh perpustakaan, jangan ada buku pegangan yang tidak dimiliki perpustakaan",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,2.0,"semoga buku bukunya lebih di update lagi yang terbaru, karena beberapa ada yang tidak ada juga di buku bagian hukum untuk mencari sumber sumber",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,"Bagus, rapi juga, missnya jg ramah",Perpustakaan,2024
id,2.6666666666666665,Ketersediaan buku terkadang tidak begitu lengkap,Perpustakaan,2024
id,3.3333333333333335,Sudah baik,Perpustakaan,2024
id,3.6666666666666665,"Para staff perpustakaan melayani dengan baik dan ramah, fasilitas perpustakaan berupa komputer, meja belajar dan koleksi buku sangat membantu mahasiswa dalam mengerjakan tugas hanya perlu meningkatkan jumlah buku karena buku sering tidak tersedia ketika ingin meminjam.",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.6666666666666665,saya berharap stok bukunya di perbanyak,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.3333333333333335,Mungkin bisa ditambah media bacaan di perpustakaan seperti komik dsb,Perpustakaan,2024
id,4.0,Sangat baik..,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Terimakasih Pak Rudi Lewuk atas bantuannya selama di perpustakaan kampus UPH Surabaya. Semoga Tuhan memberkati selalu.,Perpustakaan,2024
id,4.0,"Saya sangat puas dengan layanan perpustakaan, pegawainya ramah dan baik serta membantu pengunjung untuk menemukan buku.",Perpustakaan,2024
id,4.0,Sebelumnya Terima Kasih karena telah memberikan Layanan Perpustakaan yang sangat baik hanya saja saya sering merasa kekurangan stop kontak karena di beberapa tempat ada yang sudah tidak berfungsi. Sekian dan mohon maaf jika ada kesalahpahaman dalam tulisan ini.,Perpustakaan,2024
id,4.0,Perpustakaannta sudah bagus dan keren,Perpustakaan,2024
id,4.0,Semoga lebih banyak buku yg dpt menarik di bidang hukum,Perpustakaan,2024
id,3.3333333333333335,"Menurut saya sudah cukup baik, dan buku yang ada sudah baik juga.",Perpustakaan,2024
id,3.6666666666666665,Tidak ada komentar.,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,4.0,Bagus,Perpustakaan,2024
id,2.6666666666666665,Perbanyak buku yang berkaitan dengan Pendidikan khususnya mengenai Pendidikan Bahasa Inggris.,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.6666666666666665,"Sayang masih banyak rak buku yg kosong, mungkin bisa dilengkapi lg  buku2nya",Perpustakaan,2024
id,4.0,Tetap dipertahankan untuk kedepannya :),Perpustakaan,2024
id,3.6666666666666665,Sangat bagus,Perpustakaan,2024
id,3.0,ada beberapa stop kontak tidak bisa digunakan,Perpustakaan,2024
id,4.0,Keep up the good work hehe saya suka banget staffnya ramah dan banyak kegiatan menarik,Perpustakaan,2024
id,4.0,"untuk saat ini saya sangat puas dengan perpustakaan UPH , di perpustaakan sendiri saya sangat fokus untuk belajar , bahkan waktu itu saya mengerjakan uas d perpustakaan karena saya dr kelas PJJ jd bs d kerjain dmn pun , perpustakaan UPH sangat enak untuk belajar, selain tmpt ny nyaman , wifi yang tersedia , buku2 ny komplit , dan suasana sunyi nya bisa membuat fokus dalam belajar dan mahasiswa satu dengan yang lain nya saling bwrtoleransi .",Perpustakaan,2024
id,2.3333333333333335,-,Perpustakaan,2024
id,3.6666666666666665,Perbanyak kembali ebook dari peneliti lokal (Indonesia),Perpustakaan,2024
id,3.6666666666666665,Kemarin terakhir saya ke perustakaan ktm saya tidak bisa di scan,Perpustakaan,2024
id,2.6666666666666665,sudah cukup baik,Perpustakaan,2024
id,4.0,Memiliki fasilitas yang lengkap dan lingkungan yang bersih,Perpustakaan,2024
id,2.0,.,Perpustakaan,2024
id,3.0,sudah baik,Perpustakaan,2024
id,4.0,Fasilitas dan layanan perpusatakan sudah sangat baik dan saat itu sangat membantu saya dalam membuat tugas video uas kelompok,Perpustakaan,2024
id,3.3333333333333335,"Saran untuk jam operasional perpus bisa di hari minggu juga, karna sangat membantu saya sebagai mahasiswa kelas karyawan",Perpustakaan,2024
id,2.0,Tidak ada,Perpustakaan,2024
id,3.3333333333333335,Nice,Perpustakaan,2024
id,4.0,Ditambahkan lagi saja untuk buku2nya,Perpustakaan,2024
id,4.0,sangat baik,Perpustakaan,2024
id,3.6666666666666665,Sangat baik,Perpustakaan,2024
id,4.0,layanan perpustakaan sangat baik dan ramah sangat membantu mahasiswa untuk belajar,Perpustakaan,2024
id,4.0,"Semuanya sudah bagus, rapih dan bersih",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sangat memadai,Perpustakaan,2024
id,3.3333333333333335,lebih ditingkatkan untuk kelengkapan buku nya,Perpustakaan,2024
id,4.0,"Menurut saya pribadi, saya sudah merasa cukup puas mengenai fasilitas dan layanan perpustakaan yang sangat kompetitif, baik itu dari fasilitasnya yang terjangkau dan juga pelayanan yang ramah.",Perpustakaan,2024
id,4.0,Layanan perpustakaan sangat nyaman untuk mengerjakan tugas kuliah,Perpustakaan,2024
id,3.6666666666666665,Mungkin koleksi buku sastra Indonesianya bisa diperbanyak🙏🏻,Perpustakaan,2024
id,3.0,saya pernah berkunjung ke perpustakaan dan tempatnya sangat bagus,Perpustakaan,2024
id,4.0,All good,Perpustakaan,2024
id,4.0,all good,Perpustakaan,2024
id,3.3333333333333335,Bagus tenang,Perpustakaan,2024
id,4.0,sudah sangat baik,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,sudah cukup baik,Perpustakaan,2024
id,2.6666666666666665,Mungkin lebih di perbanyak lagi buku fisik yang terdapat di perpustakaan agar mahasiswa dapat meminjam dengan lebih leluasa dan tidak terbatas hanya karena jumlah buku yang tersedia,Perpustakaan,2024
id,3.6666666666666665,"tolong perbanyak buku tentang belajar bahasa asing seperti bahasa korea, jepang dan mandarin",Perpustakaan,2024
id,4.0,Sudah cukup bagus,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sangat lengkap dan bermanfaat.,Perpustakaan,2024
id,4.0,"Terus memperluas dan memperbarui koleksi buku, jurnal, majalah, dan sumber informasi lainnya sesuai dengan kebutuhan akademik dan minat pengguna. Berikan perhatian khusus pada penambahan materi yang relevan dengan perkembangan terkini di berbagai bidang studi.",Perpustakaan,2024
id,3.3333333333333335,tidak ada,Perpustakaan,2024
id,3.0,Sebaiknya buku Teknologi laboratorium medis ada supaya mahasiswa tidak susah dalam mencari referensi,Perpustakaan,2024
id,4.0,Sudah bagus Pertahankan dan tingkatkan terus,Perpustakaan,2024
id,4.0,layanan perpustakaan sudah baik,Perpustakaan,2024
id,3.0,adakan novel dan lain lain,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,sangat tertib di dalam perpustakaan dan buku buku disana sangat lengkap,Perpustakaan,2024
id,4.0,Semoga buku di perpustakaan makin banyak koleksinya sehingga saat mahasiswa meminjam satu buku dapat di pinjam satu atau lebih orang,Perpustakaan,2024
id,3.3333333333333335,sudah bagus sekali dengan layanan dan semuanya,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,sudah bagus,Perpustakaan,2024
id,2.0,"kemudahan untuk mengakses beberapa ebook, masih sulit didapat.",Perpustakaan,2024
id,3.0,Ruang diskusi terlalu sedikit dan rebutan dengan anak nursing,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
en,4.0,None.,Perpustakaan,2024
id,3.3333333333333335,ACnya kurang dingin.,Perpustakaan,2024
id,3.0,buku keperawatan nya lebih di perbanyak,Perpustakaan,2024
id,4.0,Fasilitas dan layanan perpustakaan yang disediakan dari pertama kali berlokasi di Samator sudah sangat lengkap.,Perpustakaan,2024
id,3.0,Karena masa covid sudah berlalu terkait pengembalian buku tolong lebih diperjelas apakah harus kepada penjaga perpus atau boleh hanya diletakkan di box depan untuk menghindari denda,Perpustakaan,2024
id,3.3333333333333335,Semuanya sangat bagus,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,"Menurut pengalaman saya semua buku dan sumber yang saya perlukan sudah tersedia, jadi sudah Oke banget..",Perpustakaan,2024
id,4.0,Semua nya bagus dan baik,Perpustakaan,2024
id,3.3333333333333335,Fasilitas di JO dapat semakin di-upgrade sehingga menjadi semakin canggih dan smart.,Perpustakaan,2024
id,2.6666666666666665,Kurang dingin ACnya (Perpus FK),Perpustakaan,2024
id,3.3333333333333335,"Turunkan suhu ruangan, terkadang saat cuaca panas, ruangan library jadi panas sekali terutama karena menggunakan kaca"" yg besar",Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,3.6666666666666665,"Sudah sangat baik, Tetap pertahankan.",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
en,3.6666666666666665,"Satisfied, good environment and work spaces, sometimes the AC is a little hot in certain days",Perpustakaan,2024
id,2.3333333333333335,bagus,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,2.3333333333333335,memiliki buku yang lengkap,Perpustakaan,2024
id,3.6666666666666665,AC di perpustakaan tidam terlalu dingin,Perpustakaan,2024
id,4.0,tambah pendingin lagi,Perpustakaan,2024
id,4.0,Penjaga perpustakaan humble,Perpustakaan,2024
id,2.0,perbanyak koleksi buku,Perpustakaan,2024
id,3.6666666666666665,Semoga koleksi jurnal ilmiah dan e- book bisa ditambah,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,"tambahkan buku² mengenai zaman sekarang seperti AI, blockchain, crypto dll",Perpustakaan,2024
id,4.0,Tidam adq,Perpustakaan,2024
id,3.3333333333333335,kemudahan untuk mengakses layanan perpustakaan online karena saya PJJ maka saya lebih sering untuk mencari referensi dari jarak jauh. karena saya masih suka kesulitan dalam penggunaan untuk mengakses layanan perpus,Perpustakaan,2024
id,4.0,Tingkatkan,Perpustakaan,2024
id,3.3333333333333335,komputer untuk mempermudah pencarian lokasi buku,Perpustakaan,2024
id,2.0,lebih diperbanyak lagi buku tentang hukum,Perpustakaan,2024
id,1.0,"Ada baiknya jika ada sesi introduksi Perpusatakaan.

Akses perpustakaan online viankerja sama antar Universitas akan menjadi sinergybyangbluar biasa.",Perpustakaan,2024
id,2.3333333333333335,UPH Semanggi Gedungnya tidak layak dan fasilitas sangat kurang.,Perpustakaan,2024
en,3.0,It would be nice to update the library with additional and new resources for contemporary research,Perpustakaan,2024
id,4.0,sangat baik,Perpustakaan,2024
id,4.0,Sudah bagus sekali,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,2.6666666666666665,Sudah cukup baik,Perpustakaan,2024
id,2.6666666666666665,Ok,Perpustakaan,2024
id,1.6666666666666667,Bisa ditingkatkan untuk memberikan akses terhadap jurnal-jurnal internasional,Perpustakaan,2024
id,3.3333333333333335,"Website repository nya kurang user friendly, jadi masih membingungkan untuk mengakses dan mencari tesis. Repository online juga sepertinya tidak bisa digunakan mencari buku online atau jurnal online yang diterbitkan UPH",Perpustakaan,2024
id,4.0,bisa lebih dikembangkan dalam hal kenyamanan,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sudah baik pertahankan,Perpustakaan,2024
id,3.6666666666666665,good,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.3333333333333335,Perpus di semanggi ya. Tdk sebagus di S1,Perpustakaan,2024
id,3.6666666666666665,"Some of the electrical outlets on the study tables do not function properly, perhaps this can be looked into.",Perpustakaan,2024
id,4.0,Sangat baik,Perpustakaan,2024
id,3.3333333333333335,tidak ada,Perpustakaan,2024
id,4.0,terus ciptakan lebih baik dan sistematis agar mahasiswa terus terbantu dengan adanya layanan perpustakaan yang disediakan,Perpustakaan,2024
id,2.3333333333333335,masih agak bingung soal perpustakaan. :),Perpustakaan,2024
id,2.6666666666666665,ketersediaan buku digital terkait pendidikan yang terbaru mohon ditingkatkan,Perpustakaan,2024
id,3.0,Sediakan lebih banyak Ruangan diskusi serta ruang diskusi memiliki akses pendinginan ruangan perpustakaan.,Perpustakaan,2024
id,3.0,Buku cetak mengenai kenotariatan mohon dilengkapi,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,3.6666666666666665,Sudah baik.,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.6666666666666665,Listrik pada beberapa meja tidak berfungsi baik. Wifi juga terkadang tersedat,Perpustakaan,2024
id,3.3333333333333335,Penyediaan printer yang lebih baik,Perpustakaan,2024
id,3.6666666666666665,Masih ada beberapa buku yang kurang atau stoknya hanya 1,Perpustakaan,2024
id,3.0,"Colokan di setiap meja lebih diperhatikan dan diperbaiki karena sudah banyak yang rusak dan tidak aktif

Banyak yang berisik di perpus mungkin bisa di tegur

Sofa sering menjadi tempat orang tidur bahkan sampai menaikkan kakinya",Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Mempertahankan semua yang sudah baik,Perpustakaan,2024
id,3.0,Perbanyak stok buku,Perpustakaan,2024
id,4.0,Ruang belajar ditambah,Perpustakaan,2024
id,4.0,Semakin semangat melayani Bapak Ibu,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.6666666666666665,"Pelayanan sangat baik, hanya saja terkadang ketika ingin menggunakan komputer bingung ingin meminta izin kepada staff karena tidak berada di tempat.",Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,Sudah cukup baik,Perpustakaan,2024
id,2.6666666666666665,Saya harap buku seperti novel tersedia lebih banyak di Perpustakaan,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.6666666666666665,"Tidak ada, terima kasih",Perpustakaan,2024
id,4.0,"Sudah baik, terus konsisten",Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.6666666666666665,tempat chargernya ada beberapa yang tidak berfungsi dengan baik.,Perpustakaan,2024
id,3.3333333333333335,"sudah baik, akan tetapi kebanyak anak-anak reguler dan anak UPH College sering berisik dan berdiskusi. mereka seolah-olah tidak memperdulikan ketenangan dan kenyamanan bersama.",Perpustakaan,2024
id,3.6666666666666665,Mohon untuk Bapak/Ibu jika diperbolehkan jam tutup perpustakaan setiap harinya jam 10 atau setidaknya di jam 21.30. Perpustakaan menjadi fasilitas yang cukup membantu dalam belajar termasuk mengerjakan tugas. Terima kasih sebelumnya,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,2.0,Sudah cukup baik.,Perpustakaan,2024
id,4.0,JO the best,Perpustakaan,2024
id,3.6666666666666665,Nyaman untuk belajar,Perpustakaan,2024
id,2.6666666666666665,"Kalau bisa tidak perlu memakai smartcard saat masuk karena menurut saya tidak efektif,  ada beberapa smartcard mahasiswa yang tidak terdekteksi",Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.6666666666666665,Buku Teologi di perbanyak lagi,Perpustakaan,2024
id,3.3333333333333335,"di ruang kaca lantai 2 tidak ada ac, jadi cenderung panas pada saat belajar",Perpustakaan,2024
id,3.0,"So far so good, semangat terus",Perpustakaan,2024
id,3.0,"Semoga lebih dilengkapi lagi. Ada beberapa mata kuliah yang memerlukan buku untuk referensi nya, namun sayang sekali buku di perpustakaan tidak lengkap.",Perpustakaan,2024
id,3.6666666666666665,sangat bagus,Perpustakaan,2024
id,2.6666666666666665,Bukunya yang sama yang diperlukan terlalu terbatas,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.0,Mungkin lebih diperbarui dan diperbanyak perihal koleksi buku di perpustakaan.,Perpustakaan,2024
id,2.3333333333333335,Sudah bagus,Perpustakaan,2024
id,3.6666666666666665,Sudah sangat baik,Perpustakaan,2024
id,2.3333333333333335,Perlu beberapa buku hiburan,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,3.0,Harapannya dapat lebih memperbanyak buku referensi Teologi Reformed serta Konten Math,Perpustakaan,2024
id,3.6666666666666665,-,Perpustakaan,2024
id,4.0,Untuk fasilitas sudah sangat baik dan juga pelayanan dalam perpustakaan sudah sangat baik,Perpustakaan,2024
id,3.3333333333333335,-,Perpustakaan,2024
id,3.0,Mungkin bisa diperbaiki link untuk peminjaman ruangannya,Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
id,3.3333333333333335,"sudah baik, namun saya sering kehabisan buku yang ingin dipinjam",Perpustakaan,2024
id,3.6666666666666665,"menambah buku/sumber terkini, menambah koleksi buku sastra dan fiksi",Perpustakaan,2024
id,3.3333333333333335,Lebih besarin perpusnya,Perpustakaan,2024
id,3.0,ada beberapa meja yang tidak bisa untuk charger,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.6666666666666665,Diharapkan fasilitas dan pelayanan Perpustakaan terus berkembang,Perpustakaan,2024
id,3.3333333333333335,Tidak ada.,Perpustakaan,2024
id,3.3333333333333335,_,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,3.3333333333333335,Semua fasilitas di perpustakaan lengkap sehingga membantu saya mengerjakan tugas.,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,2.6666666666666665,-,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.0,Perbanyak buku  pedagogi,Perpustakaan,2024
id,4.0,Sangat puas,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,2.6666666666666665,Sudah baik,Perpustakaan,2024
id,3.0,"Buku buku pedagogi untuk Fakultas Pendidikan masih sebagian besar terbitan 2000an awal. Mohon update buku keluaran 2015 ke atas, karena pengerjaan paper diperlukan refrensi buku 10 tahun terakhir",Perpustakaan,2024
id,4.0,Pelayanannya sangat bagus,Perpustakaan,2024
id,4.0,"Disarankan untuk menambah buku novel, agar mahasiswa tertarik",Perpustakaan,2024
id,3.6666666666666665,"Pelayanan pada bidang ini sudah baik, hanya saja perlu meningkatkan jumlah buku karena terkadang ada mahasiswa yang tidak dapat meminjam buku dikarenakan  tidak ada lagi(sudah ada yg meminjam sehingga orang lain tidak dapat). Karna itu perlu meningkatkan jumlah buku-buku, seperti buku-buku Teologi.",Perpustakaan,2024
id,3.3333333333333335,"mungkin perbanyak buku buku softskill aja bukan skedar buku bacaan yg sesuai mata kuliah seperti buku invest saham, dll",Perpustakaan,2024
id,3.0,Ruangan panas butuh air conditioner lebih,Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,2.6666666666666665,untuk meja belajar yang di perpustakaan kebanyakan stop kontak yang ada tidak tersambung dengan aliran listrik sehingga tidak bisa di pakai.,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,3.0,-,Perpustakaan,2024
id,2.0,Saran agar buku cetakannya di perbanyak lagi.,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,3.3333333333333335,Mempertegas dalam menjaga kekondusifan perpustakaan,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sudah sangat baik,Perpustakaan,2024
id,3.0,Tidak ada sudah baik,Perpustakaan,2024
id,3.0,Alangkah baiknya kalau stop kontak di meja belajar JO semuanya berfungsi sehingga waktu belajar dapat optimal,Perpustakaan,2024
id,1.6666666666666667,Jurnal-jurnal yang ada dalam perpustakaan perlu dilengkapi dengan jurnal terbaru,Perpustakaan,2024
id,3.3333333333333335,Koleksi buku di perbanyak,Perpustakaan,2024
id,3.6666666666666665,agar buku dapat semakin diperlengkapi,Perpustakaan,2024
id,2.3333333333333335,kurang banyak ruangan berpapan,Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
id,4.0,Alangkah baiknya tempat pencassan di perbaiki di tempat belajar di lantai 2 dan 3 agar lebih efektif,Perpustakaan,2024
id,3.3333333333333335,"Perbanyak koleksi buku tentang self - improvement seperti Atomic Habits, Grits dan lain - lain",Perpustakaan,2024
id,4.0,"Saya sangat senang dengan perpustakaan karna semua lengkap (menurut saya). Untuk mencari buku tidak perlu ribet-ribet ke perpustakaan tinggal kunjungi web dan mencari bacaan yang di inginkan dan nomor rak buku sudah tersedia dengan jelas. Terima kasih bapak/ibu yang bekerja di perpustakaan, pelayannya sangat ramah dan selalu tersenyum walaupun berjam-jam di perpustakaan. Tuhan berkati selalu bapak dan ibu❤️",Perpustakaan,2024
id,4.0,bagus,Perpustakaan,2024
id,3.3333333333333335,sudah baik,Perpustakaan,2024
id,3.0,Tempat kecil,Perpustakaan,2024
id,2.0,Menambah referensi mengenai buku tentang pelayanan keperawatan,Perpustakaan,2024
id,2.6666666666666665,Cara mengakses lebih dipermudah dan referensi lebih banyak,Perpustakaan,2024
id,4.0,Sangat baik,Perpustakaan,2024
id,2.0,Beberapa kali tidak bisa akses liberry dari learn,Perpustakaan,2024
id,3.0,Tidak ada,Perpustakaan,2024
id,3.0,Sangat membantu,Perpustakaan,2024
id,2.0,"saya menggunakannya secara online, semua dengan menggunakan bahasa inggris",Perpustakaan,2024
id,2.0,Baik,Perpustakaan,2024
id,2.0,tingkatkan,Perpustakaan,2024
id,2.0,"Saya belum terlalu paham menggunakan layanan perpustakaan, jika ada tutorial cara akses sampai dengan menggunakan layanan perpustakaan terutama mencari bahan penelitian. Boleh diberikan kelas khusus cara akses library. Trimakasih",Perpustakaan,2024
id,4.0,Terus ditingkatkan lagi kedepannya,Perpustakaan,2024
id,4.0,-,Perpustakaan,2024
id,4.0,Sudah baik,Perpustakaan,2024
id,3.3333333333333335,Tidak ada,Perpustakaan,2024
id,2.0,Lebih di tingkatkan lagi pelayanannya,Perpustakaan,2024
id,2.0,saya ygkurang info tentang cara mencari kuesioner secara online. Alangkah baiknya dibukakan dan disosialisasikan cara melihat kuesioner secara online diperpustakaan online,Perpustakaan,2024
id,4.0,Sudah sangat baik pelayanan,Perpustakaan,2024
id,4.0,Tidak ada,Perpustakaan,2024
id,4.0,sudah baik dan sudah bagus,Perpustakaan,2024
id,2.0,Karna baru pertama kali menggunakan library web jadi agak susah untuk mencari buku nya.,Perpustakaan,2024
id,3.0,Kadang susah diakses,Perpustakaan,2024
id,2.0,-,Perpustakaan,2024
